Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Delivery_Date,Weight_kg,Cost,Status,Distance_miles,Transit_Days
SH11224,Warehouse_MIA,Dallas,UPS,2023-11-25,2023-11-29,17.9,336.25,Delivered,2051,4
SH11225,Warehouse_HOU,Chicago,USPS,2023-09-02,2023-09-08,15.1,253.23,Delivered,2145,6
SH11226,Warehouse_ATL,Miami,DHL,2023-08-18,2023-09-02,36.3,266.23,Delayed,1635,4
SH11227,Warehouse_MIA,New York,UPS,2023-06-09,2023-06-16,17.4,250.19,Delivered,1839,7
SH11228,Warehouse_DEN,Los Angeles,Amazon Logistics,2023-10-26,2023-10-30,18.4,115.48,Delivered,723,4
SH11229,Warehouse_ATL,Boston,LaserShip,2023-08-13,2023-08-15,10.4,80.42,Delivered,615,2
SH11230,Warehouse_HOU,Chicago,Amazon Logistics,2023-05-13,2023-05-16,17.8,122.76,Delivered,809,3
SH11231,Warehouse_ATL,Phoenix,USPS,2023-12-05,2023-12-14,65.6,368.43,Delivered,2255,9
SH11232,Warehouse_CHI,Dallas,Amazon Logistics,2023-05-01,2023-05-05,9.7,120.4,Delivered,997,4
SH11233,Warehouse_ATL,Seattle,USPS,2023-01-11,2023-01-12,36.2,,Delivered,101,1
SH11234,Warehouse_LA,Dallas,DHL,2023-05-17,2023-05-23,6.2,210.74,Delayed,1435,5
SH11235,Warehouse_SF,Minneapolis,LaserShip,2023-07-07,2023-07-14,42.8,322.49,Delivered,2389,7
SH11236,Warehouse_SEA,Dallas,OnTrac,2023-03-22,2023-03-28,10.6,256.26,Returned,2001,6
SH11237,Warehouse_MIA,Detroit,USPS,2023-01-27,2023-01-31,10.6,107.5,Delivered,788,4
SH11238,Warehouse_DEN,Los Angeles,USPS,2023-04-29,2023-05-04,81.2,243.39,Delivered,1220,5
SH11239,Warehouse_DEN,Dallas,LaserShip,2023-01-24,2023-01-26,25.9,66.72,Delivered,300,2
SH11240,Warehouse_ATL,Denver,DHL,2023-01-15,2023-01-21,10.3,310.05,Delivered,2006,6
SH11241,Warehouse_ATL,Denver,LaserShip,2023-08-08,2023-08-10,22.8,46.91,Delivered,203,2
SH11242,Warehouse_DEN,Houston,DHL,2023-01-20,2023-01-22,10.2,112.82,Delivered,751,2
SH11243,Warehouse_HOU,Seattle,DHL,2023-05-22,2023-05-27,37.4,350.17,In Transit,2290,5
SH11244,Warehouse_SF,Minneapolis,DHL,2023-10-01,2023-10-03,13.8,60.56,Delivered,261,2
SH11245,Warehouse_MIA,Seattle,UPS,2023-09-11,2023-09-16,45.4,270.54,Delivered,1794,5
SH11246,Warehouse_NYC,Chicago,OnTrac,2023-02-16,2023-02-18,10.8,105.44,Delivered,790,2
SH11247,Warehouse_CHI,Houston,DHL,2023-06-29,2023-07-04,47.3,347.27,Delivered,2055,5
SH11248,Warehouse_SEA,Denver,DHL,2023-09-10,2023-09-17,58.0,389.41,Delayed,2199,6
SH11249,Warehouse_SF,Minneapolis,FedEx,2023-02-26,2023-03-01,21.4,136.39,In Transit,799,3
SH11250,Warehouse_LA,Portland,LaserShip,2023-01-27,2023-01-28,15.8,48.13,Delivered,250,1
SH11251,Warehouse_BOS,Houston,DHL,2023-07-11,2023-07-16,10.8,224.13,Delivered,1409,5
SH11252,Warehouse_SF,Atlanta,Amazon Logistics,2023-05-04,2023-05-12,40.5,236.11,Delayed,1756,4
SH11253,Warehouse_CHI,Portland,USPS,2023-05-28,2023-06-01,9.9,150.46,Delivered,1129,4
SH11254,Warehouse_HOU,Atlanta,LaserShip,2023-09-29,2023-10-04,44.4,152.04,Delivered,800,5
SH11255,Warehouse_NYC,New York,UPS,2023-10-29,2023-11-01,15.5,159.84,Delivered,1090,3
SH11256,Warehouse_NYC,Chicago,OnTrac,2023-12-19,2023-12-23,13.5,123.13,Delivered,790,4
SH11257,Warehouse_HOU,Minneapolis,USPS,2023-10-13,,6.4,191.61,Delivered,1770,6
SH11258,Warehouse_CHI,Dallas,Amazon Logistics,2023-10-21,2023-10-26,14.5,202.38,Delivered,1704,5
SH11259,Warehouse_BOS,Los Angeles,LaserShip,2023-04-21,2023-04-27,45.4,102.09,Delayed,473,2
SH11260,Warehouse_MIA,Chicago,UPS,2023-02-04,2023-02-07,13.1,195.45,Delivered,1331,3
SH11261,Warehouse_NYC,Seattle,LaserShip,2023-02-22,2023-02-25,25.7,159.21,Delivered,1023,3
SH11262,Warehouse_LA,Portland,USPS,2023-05-31,2023-06-03,70.5,159.12,Delivered,800,3
SH11263,Warehouse_HOU,Detroit,LaserShip,2023-09-03,2023-09-07,17.0,257.86,Delivered,1985,4
SH11264,Warehouse_SEA,Portland,LaserShip,2023-08-09,2023-08-12,36.4,77.58,Delivered,243,3
SH11265,Warehouse_BOS,Portland,UPS,2023-07-10,2023-07-17,16.4,265.38,Delivered,1834,7
SH11266,Warehouse_SEA,Portland,FedEx,2023-08-26,2023-08-30,16.4,240.73,Delivered,1726,4
SH11267,Warehouse_LA,Portland,Amazon Logistics,2023-01-31,2023-02-03,9.6,153.95,Delivered,1168,3
SH11268,Warehouse_HOU,Houston,Amazon Logistics,2023-06-25,2023-06-27,26.1,142.55,Delivered,880,2
SH11269,Warehouse_CHI,Minneapolis,OnTrac,2023-02-10,2023-02-12,21.6,60.18,Delivered,267,2
SH11270,Warehouse_CHI,Boston,LaserShip,2023-07-04,2023-07-07,19.3,163.73,Delivered,1097,3
SH11271,Warehouse_BOS,Detroit,UPS,2023-06-08,2023-06-10,10.5,56.72,Delivered,329,2
SH11272,Warehouse_ATL,Seattle,FedEx,2023-12-02,2023-12-06,30.9,196.94,Delivered,880,4
SH11273,Warehouse_HOU,Los Angeles,LaserShip,2023-01-17,2023-01-20,12.0,59.08,In Transit,376,3
SH11274,Warehouse_HOU,Detroit,FedEx,2023-12-11,2023-12-19,13.7,383.07,Delivered,2205,8
SH11275,Warehouse_LA,Chicago,FedEx,2023-01-08,2023-01-10,48.3,146.26,In Transit,545,2
SH11276,Warehouse_CHI,Boston,Amazon Logistics,2023-09-11,2023-09-22,63.6,171.47,Delayed,737,2
SH11277,Warehouse_LA,Minneapolis,USPS,2023-05-16,2023-05-23,24.0,307.61,Delivered,2479,7
SH11278,Warehouse_LA,Dallas,LaserShip,2023-11-03,2023-11-08,35.7,268.47,Delivered,1435,5
SH11279,Warehouse_HOU,Detroit,UPS,2023-07-23,2023-07-27,33.4,131.33,Delivered,662,4
SH11280,Warehouse_HOU,Portland,USPS,2023-11-25,2023-12-03,110.7,429.91,Returned,1985,8
SH11281,Warehouse_NYC,Detroit,OnTrac,2023-09-22,2023-10-12,22.5,304.34,Delayed,2161,7
SH11282,Warehouse_ATL,Miami,USPS,2023-10-11,2023-09-11,3.3,80.0,Delivered,677,4
SH11283,Warehouse_ATL,Minneapolis,FedEx,2023-01-30,2023-02-03,40.1,122.44,Delivered,454,4
SH11284,Warehouse_HOU,Phoenix,OnTrac,2023-11-06,2023-11-10,13.6,233.78,Delivered,1402,4
SH11285,Warehouse_SF,Miami,DHL,2023-07-26,2023-07-29,24.5,70.28,Delivered,244,3
SH11286,Warehouse_LA,Chicago,OnTrac,2023-08-31,2023-09-03,23.1,157.08,Delivered,1139,3
SH11287,Warehouse_HOU,San Francisco,LaserShip,2023-07-05,2023-07-06,56.4,141.61,Delivered,531,1
SH11288,Warehouse_ATL,Atlanta,UPS,2023-03-05,2023-03-08,29.4,124.1,Delivered,796,3
SH11289,Warehouse_SF,Chicago,LaserShip,2023-11-03,2023-11-04,10.3,40.65,Lost,188,1
SH11290,Warehouse_CHI,Denver,FedEx,2023-03-06,2023-03-09,10.9,138.79,Delivered,1000,3
SH11291,Warehouse_MIA,Minneapolis,Amazon Logistics,2023-05-04,2023-05-09,42.1,344.29,Returned,2219,5
SH11292,Warehouse_CHI,Minneapolis,FedEx,2023-11-07,2023-10-08,53.0,355.09,Delayed,1709,4
SH11293,Warehouse_ATL,Dallas,USPS,2023-01-13,2023-01-18,25.4,245.02,Delivered,2110,5
SH11294,Warehouse_CHI,Minneapolis,LaserShip,2023-01-01,2023-01-03,19.7,106.66,Delivered,784,2
SH11295,Warehouse_ATL,Houston,USPS,2023-01-02,2023-01-05,31.8,134.96,Delivered,786,3
SH11296,Warehouse_HOU,Dallas,LaserShip,2023-11-09,2023-11-12,22.8,260.19,Delivered,1512,3
SH11297,Warehouse_SEA,Portland,LaserShip,2023-08-24,2023-08-29,10.1,185.32,Delivered,1310,5
SH11298,Warehouse_NYC,Detroit,FedEx,2023-06-08,2023-06-16,17.3,325.14,Delivered,2398,8
SH11299,Warehouse_MIA,San Francisco,Amazon Logistics,2023-08-11,2023-08-15,24.5,191.05,Delivered,1373,4
SH11300,Warehouse_MIA,Atlanta,Amazon Logistics,2023-09-05,2023-09-09,6.8,141.35,Delivered,1036,4
SH11301,Warehouse_MIA,San Francisco,OnTrac,2023-09-26,2023-09-30,40.5,147.62,Delivered,894,4
SH11302,Warehouse_BOS,New York,DHL,2023-01-02,2023-01-06,41.8,254.48,Delivered,1261,4
SH11303,Warehouse_BOS,Minneapolis,LaserShip,2023-08-01,2023-08-03,78.9,171.25,Delivered,729,2
SH11304,Warehouse_NYC,Miami,USPS,2023-12-25,2023-12-30,12.3,325.51,Delivered,2145,5
SH11305,Warehouse_HOU,Minneapolis,OnTrac,2023-12-31,2024-01-05,55.7,335.88,Delivered,1737,5
SH11306,Warehouse_ATL,Atlanta,UPS,2023-01-15,2023-01-20,8.3,275.36,Delivered,1965,5
SH11307,Warehouse_BOS,Chicago,FedEx,2023-10-16,2023-10-20,42.3,221.5,Delivered,1178,4
SH11308,Warehouse_LA,Phoenix,DHL,2023-03-14,2023-03-18,7.6,61.28,Delivered,373,4
SH11309,Warehouse_SF,Boston,LaserShip,2023-07-25,2023-08-06,4.6,209.12,Delayed,1868,6
SH11310,Warehouse_SF,Chicago,DHL,2023-10-27,2023-10-31,11.1,100.08,Delivered,640,4
SH11311,Warehouse_SF,New York,LaserShip,2023-09-03,2023-09-06,7.0,204.47,Delivered,1503,3
SH11312,Warehouse_DEN,Phoenix,Amazon Logistics,2023-11-04,2023-11-08,25.6,270.11,Delivered,1671,4
SH11313,Warehouse_ATL,Houston,OnTrac,2023-05-02,2023-05-09,16.0,322.6,Delivered,2289,7
SH11314,Warehouse_HOU,Phoenix,DHL,2023-08-16,2023-08-23,9.6,248.88,Delivered,1664,7
SH11315,Warehouse_BOS,Houston,Amazon Logistics,2023-03-18,2023-03-20,28.8,93.05,Lost,499,2
SH11316,Warehouse_SEA,Chicago,USPS,2023-01-31,2023-02-06,34.6,280.53,Delivered,2109,6
SH11317,Warehouse_SF,Denver,UPS,2023-04-12,2023-04-13,21.0,88.46,Delivered,510,1
SH11318,Warehouse_CHI,Seattle,USPS,2023-06-10,2023-06-16,16.9,281.93,Delivered,2329,6
SH11319,Warehouse_CHI,Houston,UPS,2023-09-02,2023-09-07,21.6,251.91,Delivered,2001,5
SH11320,Warehouse_LA,Detroit,Amazon Logistics,2023-09-26,2023-09-27,11.8,45.15,In Transit,278,1
SH11321,Warehouse_DEN,San Francisco,FedEx,2023-12-29,2024-01-02,17.2,226.51,Delivered,1179,4
SH11322,Warehouse_BOS,Detroit,LaserShip,2023-08-30,2023-09-04,25.7,62.58,Delivered,251,5
SH11323,Warehouse_SEA,Detroit,UPS,2023-02-12,2023-02-27,48.2,79.74,Delayed,205,2
SH11324,Warehouse_LA,Los Angeles,UPS,2023-01-28,2023-01-31,51.5,165.79,Delivered,926,3
SH11325,Warehouse_SF,Detroit,OnTrac,2023-04-14,2023-04-17,26.6,68.27,Returned,365,3
SH11326,Warehouse_SF,Portland,UPS,2023-03-30,2023-04-03,127.0,342.1,Delivered,1334,4
SH11327,Warehouse_ATL,Dallas,UPS,2023-04-11,2023-04-13,25.9,70.31,Delivered,326,2
SH11328,Warehouse_BOS,Seattle,OnTrac,2023-02-23,2023-03-02,13.2,300.36,Delivered,2207,7
SH11329,Warehouse_SEA,Houston,OnTrac,2023-12-29,2024-01-01,14.2,109.64,Delivered,656,3
SH11330,Warehouse_SEA,Portland,LaserShip,2023-06-26,2023-06-29,16.6,105.6,Delivered,761,3
SH11331,Warehouse_NYC,Houston,FedEx,2023-01-02,2023-01-07,17.8,196.28,Delivered,1322,5
SH11332,Warehouse_LA,Houston,DHL,2023-07-21,2023-07-27,57.2,339.55,Delivered,1933,6
SH11333,Warehouse_CHI,San Francisco,Amazon Logistics,2023-04-01,,9.0,67.94,Delayed,435,2
SH11334,Warehouse_CHI,Phoenix,DHL,2023-04-17,2023-04-22,52.4,339.51,Delivered,1949,5
SH11335,Warehouse_LA,Denver,LaserShip,2023-08-28,2023-09-03,20.5,105.64,Delivered,638,6
SH11336,Warehouse_CHI,Denver,USPS,2023-08-10,2023-08-13,21.5,127.75,In Transit,1000,3
SH11337,Warehouse_DEN,Chicago,Amazon Logistics,2023-12-10,2023-12-15,34.9,296.79,Delivered,1876,5
SH11338,Warehouse_HOU,San Francisco,FedEx,2023-10-18,2023-10-24,73.0,347.07,Delivered,1762,6
SH11339,Warehouse_ATL,Miami,Amazon Logistics,2023-09-26,2023-09-30,37.9,183.19,Delivered,1274,4
SH11340,Warehouse_ATL,Boston,USPS,2023-12-19,2023-12-24,80.1,423.48,Lost,2412,5
SH11341,Warehouse_NYC,Houston,FedEx,2023-03-09,2023-03-11,28.5,54.64,Delivered,131,2
SH11342,Warehouse_BOS,Minneapolis,Amazon Logistics,2023-01-13,2023-01-19,27.9,311.69,Delivered,2297,6
SH11343,Warehouse_SEA,Atlanta,FedEx,2023-09-20,2023-09-26,11.9,263.5,Delivered,1772,6
SH11344,Warehouse_BOS,Detroit,USPS,2023-05-04,2023-05-10,18.7,264.01,Delivered,2316,6
SH11345,Warehouse_NYC,Chicago,USPS,2023-04-08,2023-04-11,26.3,113.91,Delivered,790,3
SH11346,Warehouse_NYC,Minneapolis,FedEx,2023-07-21,2023-07-26,50.9,324.7,Delivered,2180,5
SH11347,Warehouse_HOU,San Francisco,UPS,2023-03-02,2023-03-07,47.2,231.01,Delivered,1362,5
SH11348,Warehouse_LA,Phoenix,UPS,2023-01-09,2023-01-13,13.0,59.81,Delivered,373,4
SH11349,Warehouse_LA,Chicago,LaserShip,2023-11-22,2023-11-27,43.7,283.67,Delivered,1750,5
SH11350,Warehouse_LA,Denver,DHL,2023-05-06,2023-05-09,4.1,168.66,Delivered,1178,3
SH11351,Warehouse_SF,Detroit,DHL,2023-04-07,2023-04-23,22.1,381.8,Delayed,2348,7
SH11352,Warehouse_BOS,Los Angeles,USPS,2023-01-01,2023-01-06,10.7,246.62,In Transit,2185,5
SH11353,Warehouse_DEN,Seattle,OnTrac,2023-02-20,2023-02-26,25.1,298.55,Delivered,2095,6
SH11354,Warehouse_HOU,Seattle,OnTrac,2023-01-29,2023-01-30,24.3,115.18,Delivered,663,1
SH11355,Warehouse_MIA,Denver,USPS,2023-04-27,2023-05-02,8.6,232.52,Delivered,2054,5
SH11356,Warehouse_SEA,Seattle,LaserShip,2023-12-07,2023-12-13,5.3,325.32,Delivered,2197,6
SH11357,Warehouse_CHI,Minneapolis,LaserShip,2023-01-06,2023-01-12,5.7,29.11,Delivered,2368,6
SH11358,Warehouse_BOS,Chicago,USPS,2023-02-25,2023-03-03,29.3,277.17,Delivered,1989,6
SH11359,Warehouse_LA,Detroit,UPS,2023-10-10,2023-10-21,47.8,169.45,Delayed,845,5
SH11360,Warehouse_SF,Phoenix,OnTrac,2023-09-16,2023-09-30,21.2,45.18,Delayed,130,2
SH11361,Warehouse_HOU,Phoenix,LaserShip,2023-06-20,2023-06-23,20.0,134.57,Lost,1020,3
SH11362,Warehouse_SEA,Portland,USPS,2023-04-02,2023-04-07,8.4,83.54,Delivered,598,5
SH11363,Warehouse_LA,Chicago,DHL,2023-05-07,2023-05-15,18.7,286.31,Delayed,1743,5
SH11364,Warehouse_SF,Atlanta,DHL,2023-10-04,2023-10-08,35.3,316.54,Delivered,1866,4
SH11365,Warehouse_SEA,Los Angeles,Amazon Logistics,2023-12-27,2023-12-31,12.7,208.88,Delivered,1413,4
SH11366,Warehouse_MIA,San Francisco,LaserShip,2023-10-23,2023-10-25,28.0,146.54,Delivered,956,2
SH11367,Warehouse_DEN,New York,FedEx,2023-10-20,2023-10-24,12.0,210.09,Delivered,1580,4
SH11368,Warehouse_NYC,Minneapolis,USPS,2023-09-03,2023-09-07,15.1,152.29,Delivered,1216,4
SH11369,Warehouse_BOS,Dallas,FedEx,2023-03-08,2023-03-14,28.6,328.6,Delivered,2066,6
SH11370,Warehouse_NYC,Los Angeles,OnTrac,2023-12-09,2023-12-12,40.9,186.93,Lost,855,3
SH11371,Warehouse_MIA,Detroit,USPS,2023-07-22,2023-07-25,20.7,57.14,Delivered,298,3
SH11372,Warehouse_MIA,Houston,USPS,2023-09-14,2023-09-24,67.2,359.97,Lost,2311,10
SH11373,Warehouse_ATL,Phoenix,FedEx,2023-11-14,2023-11-17,35.2,87.57,Delivered,214,3
SH11374,Warehouse_MIA,Boston,USPS,2023-01-23,2023-02-07,14.9,220.29,Delayed,1859,5
SH11375,Warehouse_CHI,Atlanta,USPS,2023-05-04,2023-05-15,8.6,258.78,Delayed,2199,5
SH11376,Warehouse_MIA,Detroit,Amazon Logistics,2023-03-08,2023-03-13,40.8,314.97,Delivered,2330,5
SH11377,Warehouse_ATL,Boston,FedEx,2023-12-29,2024-01-01,26.8,120.06,Delivered,505,3
SH11378,Warehouse_MIA,Boston,OnTrac,2023-08-16,2023-08-21,12.0,190.22,Returned,1617,5
SH11379,Warehouse_DEN,New York,UPS,2023-09-26,2023-09-30,54.5,215.64,Delivered,1270,4
SH11380,Warehouse_DEN,Atlanta,Amazon Logistics,2023-04-03,2023-04-07,43.5,288.61,Delivered,2007,4
SH11381,Warehouse_CHI,Denver,USPS,2023-11-17,2023-11-21,12.5,159.23,Delivered,1000,4
SH11382,Warehouse_LA,New York,USPS,2023-07-25,2023-08-03,4.3,17.89,Delayed,105,4
SH11383,Warehouse_BOS,Los Angeles,Amazon Logistics,2023-04-30,2023-05-04,41.2,137.96,Delivered,813,4
SH11384,Warehouse_BOS,Chicago,LaserShip,2023-03-08,2023-03-14,18.3,232.16,Delivered,1746,6
SH11385,Warehouse_SF,Atlanta,OnTrac,2023-02-09,2023-02-14,25.8,276.98,Delivered,1911,5
SH11386,Warehouse_SEA,Denver,LaserShip,2023-05-21,2023-05-27,6.5,206.26,Delivered,1816,6
SH11387,Warehouse_SEA,Boston,OnTrac,2023-08-31,2023-09-16,15.5,191.24,Delayed,1482,4
SH11388,Warehouse_DEN,Phoenix,DHL,2023-06-02,2023-06-04,23.6,159.12,Delivered,998,2
SH11389,Warehouse_HOU,Boston,FedEx,2023-05-03,2023-05-05,27.1,105.17,Delivered,470,2
SH11390,Warehouse_SF,Miami,UPS,2023-09-28,2023-10-03,19.7,305.45,Delivered,2455,5
SH11391,Warehouse_BOS,Atlanta,LaserShip,2023-02-08,2023-02-11,31.2,114.2,Delivered,559,3
SH11392,Warehouse_BOS,Phoenix,OnTrac,2023-06-01,2023-06-07,14.8,319.39,Delivered,2384,6
SH11393,Warehouse_LA,Dallas,OnTrac,2023-12-31,2024-01-03,88.0,322.1,Delivered,1435,3
SH11394,Warehouse_MIA,Boston,FedEx,2023-11-26,2023-12-16,17.9,247.56,Delayed,1525,10
SH11395,Warehouse_DEN,Chicago,LaserShip,2023-01-25,2023-01-29,11.0,98.73,Delivered,698,4
SH11396,Warehouse_BOS,Denver,Amazon Logistics,2023-09-29,2023-10-08,16.3,247.24,Delayed,1920,8
SH11397,Warehouse_BOS,Portland,LaserShip,2023-11-09,2023-11-12,32.7,180.59,Delivered,958,3
SH11398,Warehouse_HOU,Detroit,OnTrac,2023-10-18,2023-10-22,16.3,248.97,Delivered,2057,4
SH11399,Warehouse_DEN,San Francisco,UPS,2023-01-04,2023-01-07,10.5,161.38,Delivered,1148,3
SH11400,Warehouse_BOS,Boston,DHL,2023-07-21,2023-07-28,26.5,373.28,Delivered,2221,7
SH11401,Warehouse_HOU,Phoenix,FedEx,2023-07-02,2023-07-08,17.2,331.37,Delivered,2287,6
SH11402,Warehouse_MIA,Seattle,DHL,2023-08-19,2023-08-23,24.1,256.71,Delivered,1807,4
SH11403,Warehouse_BOS,New York,LaserShip,2023-06-09,2023-06-15,38.8,361.92,Delivered,2362,6
SH11404,Warehouse_LA,Phoenix,Amazon Logistics,2023-02-20,2023-02-22,12.9,61.0,Delivered,373,2
SH11405,Warehouse_SEA,Phoenix,Amazon Logistics,2023-05-19,2023-05-21,20.3,86.78,Delivered,544,2
SH11406,Warehouse_CHI,Miami,OnTrac,2023-08-14,2023-08-18,39.9,220.09,Delivered,1350,4
SH11407,Warehouse_CHI,Los Angeles,Amazon Logistics,2023-10-15,2023-10-19,22.0,86.67,Delivered,544,4
SH11408,Warehouse_DEN,Los Angeles,Amazon Logistics,2023-08-01,2023-08-03,20.8,99.54,Delivered,637,2
SH11409,Warehouse_ATL,Minneapolis,LaserShip,2023-01-22,2023-01-24,5.5,70.39,Delivered,507,2
SH11410,Warehouse_DEN,Atlanta,UPS,2023-07-03,2023-07-10,14.0,260.56,Delivered,2009,7
SH11411,Warehouse_DEN,New York,LaserShip,2023-06-25,2023-07-05,12.0,113.5,Delayed,852,3
SH11412,Warehouse_ATL,New York,DHL,2023-04-16,2023-04-22,24.9,297.44,Delivered,2010,6
SH11413,Warehouse_CHI,Chicago,DHL,2023-04-28,2023-04-30,5.8,71.35,Delivered,487,2
SH11414,Warehouse_MIA,Portland,FedEx,2023-06-19,2023-06-23,20.4,211.34,Delivered,1369,4
SH11415,Warehouse_SF,Chicago,DHL,2023-11-30,2023-12-07,38.0,286.58,Delivered,1542,7
SH11416,Warehouse_HOU,Portland,DHL,2023-11-28,2023-12-04,18.7,326.9,Delivered,1838,6
SH11417,Warehouse_LA,Denver,OnTrac,2023-03-28,2023-03-31,13.7,175.73,Delivered,1364,3
SH11418,Warehouse_SEA,Atlanta,DHL,2023-03-26,2023-03-29,38.7,77.84,Delivered,173,3
SH11419,Warehouse_NYC,Miami,DHL,2023-10-14,2023-10-20,23.4,356.56,Delivered,2343,6
SH11420,Warehouse_ATL,Detroit,DHL,2023-11-24,2023-11-26,11.1,109.93,Delivered,505,2
SH11421,Warehouse_SEA,Minneapolis,LaserShip,2023-10-08,2023-10-09,30.6,62.81,Delivered,206,1
SH11422,Warehouse_SEA,New York,DHL,2023-12-20,2023-12-26,6.6,289.77,Delivered,1656,6
SH11423,Warehouse_HOU,San Francisco,USPS,2023-01-29,2023-01-31,13.2,57.43,Delivered,377,2
SH11424,Warehouse_SF,Dallas,OnTrac,2023-09-01,2023-09-06,34.0,255.91,Delivered,1631,5
SH11425,Warehouse_ATL,Denver,FedEx,2023-10-17,2023-10-19,11.0,68.25,Returned,403,2
SH11426,Warehouse_ATL,San Francisco,UPS,2023-08-10,2023-08-14,4.9,,Delivered,1591,4
SH11427,Warehouse_CHI,Atlanta,DHL,2023-01-21,2023-01-24,19.8,117.68,Delivered,611,3
SH11428,Warehouse_CHI,Seattle,UPS,2023-06-05,,17.7,258.44,Delivered,1911,9
SH11429,Warehouse_SF,Chicago,LaserShip,2023-03-20,2023-03-24,42.4,171.56,Delivered,1111,4
SH11430,Warehouse_CHI,Seattle,LaserShip,2023-07-29,2023-08-01,14.5,160.17,Delivered,1162,3
SH11431,Warehouse_LA,Houston,OnTrac,2023-05-25,2023-05-26,30.6,48.89,Delivered,146,1
SH11432,Warehouse_HOU,Houston,LaserShip,2023-08-05,2023-08-09,11.3,181.83,In Transit,1541,4
SH11433,Warehouse_CHI,Atlanta,LaserShip,2023-02-14,2023-02-18,12.1,228.01,Returned,1865,4
SH11434,Warehouse_DEN,Los Angeles,OnTrac,2023-04-19,2023-05-04,10.2,201.85,Delayed,1659,5
SH11435,Warehouse_DEN,Boston,DHL,2023-04-18,2023-04-22,10.4,266.13,Delivered,1924,4
SH11436,Warehouse_BOS,Minneapolis,DHL,2023-02-18,2023-02-28,19.1,70.45,Delayed,302,2
SH11437,Warehouse_BOS,Boston,USPS,2023-01-05,2023-01-09,111.0,301.2,Delivered,1782,4
SH11438,Warehouse_HOU,San Francisco,Amazon Logistics,2023-05-19,2023-05-22,47.3,144.28,Lost,854,3
SH11439,Warehouse_CHI,Portland,LaserShip,2023-01-11,2023-01-17,24.2,314.11,Delivered,2469,6
SH11440,Warehouse_SEA,Dallas,UPS,2023-01-28,2023-01-29,7.7,30.59,In Transit,166,1
SH11441,Warehouse_CHI,San Francisco,Amazon Logistics,2023-10-20,2023-10-25,67.2,183.1,Delivered,794,5
SH11442,Warehouse_HOU,Portland,FedEx,2023-03-08,2023-03-09,5.8,83.76,Lost,528,1
SH11443,Warehouse_SF,Minneapolis,USPS,2023-04-17,2023-04-23,11.5,219.67,Delivered,1908,6
SH11444,Warehouse_ATL,Phoenix,OnTrac,2023-04-21,2023-05-07,41.9,260.33,Delayed,1800,4
SH11445,Warehouse_NYC,Denver,FedEx,2023-07-25,2023-07-27,22.9,123.35,Delivered,713,2
SH11446,Warehouse_BOS,Denver,FedEx,2023-05-13,2023-05-16,30.6,83.44,Delivered,306,3
SH11447,Warehouse_NYC,San Francisco,LaserShip,2023-07-08,2023-07-11,41.7,91.23,Delivered,302,3
SH11448,Warehouse_CHI,Houston,LaserShip,2023-07-07,2023-07-13,35.4,217.42,Delivered,1655,6
SH11449,Warehouse_CHI,Detroit,UPS,2023-03-07,2023-03-10,36.4,74.25,Delivered,283,3
SH11450,Warehouse_DEN,Miami,DHL,2023-02-03,2023-02-11,7.4,348.3,Delivered,2239,8
SH11451,Warehouse_NYC,San Francisco,USPS,2023-12-30,2024-01-06,6.4,256.19,Delivered,2003,7
SH11452,Warehouse_NYC,San Francisco,UPS,2023-01-03,2023-01-08,9.8,223.01,Delivered,1553,5
SH11453,Warehouse_MIA,Seattle,LaserShip,2023-07-22,,47.6,156.85,Delivered,717,3
SH11454,Warehouse_ATL,Minneapolis,Amazon Logistics,2023-08-19,2023-08-26,29.2,279.85,Lost,1843,7
SH11455,Warehouse_BOS,Phoenix,USPS,2023-04-26,2023-04-29,11.5,62.46,Delivered,487,3
SH11456,Warehouse_DEN,Miami,USPS,2023-03-27,2023-03-30,7.5,141.08,Delivered,1061,3
SH11457,Warehouse_NYC,Detroit,OnTrac,2023-10-04,2023-10-06,10.0,85.04,Delivered,585,2
SH11458,Warehouse_NYC,Denver,FedEx,2023-03-22,2023-03-24,12.2,109.31,Delivered,691,2
SH11459,Warehouse_SEA,Detroit,Amazon Logistics,2023-12-31,2024-01-02,12.1,163.06,Delivered,1097,2
SH11460,Warehouse_ATL,Phoenix,UPS,2023-07-05,2023-07-08,100.9,172.46,Delivered,390,3
SH11461,Warehouse_ATL,Boston,Amazon Logistics,2023-07-21,2023-07-27,29.2,323.13,Delivered,2216,6
SH11462,Warehouse_SF,Phoenix,DHL,2023-02-03,2023-02-10,34.4,214.6,Delivered,1229,7
SH11463,Warehouse_NYC,Minneapolis,Amazon Logistics,2023-07-10,2023-07-15,27.8,239.99,In Transit,1591,5
SH11464,Warehouse_LA,New York,USPS,2023-12-18,2023-12-23,32.6,164.69,Delivered,807,5
SH11465,Warehouse_NYC,Dallas,USPS,2023-11-18,2023-11-23,23.1,176.66,Delivered,1065,5
SH11466,Warehouse_BOS,Minneapolis,LaserShip,2023-05-20,2023-05-23,14.0,184.53,Delivered,1408,3
SH11467,Warehouse_BOS,Denver,DHL,2023-04-01,2023-04-04,71.7,188.04,Delivered,635,3
SH11468,Warehouse_CHI,Denver,USPS,2023-12-24,2023-11-24,10.7,152.15,Delivered,1000,3
